Price,District,City,Town,Type,EnergyCertificate,Floor,Lift,Parking,HasParking,ConstructionYear,TotalArea,GrossArea,PublishDate,Garage,Elevator,ElectricCarsCharging,TotalRooms,NumberOfBedrooms,NumberOfWC,ConservationStatus,LivingArea,LotSize,BuiltArea,NumberOfBathrooms
185000.0,Lisboa,Lisboa,São Vicente,Apartment,C,1st Floor,False,0.0,False,1995.0,50.0,,,,,,1.0,,,,35.0,,,1.0
85000.0,Santarém,Abrantes,Pego,House,E,,False,0.0,False,1970.0,302.0,122.0,,,,,3.0,,,,65.0,,,1.0
2750000.0,Lisboa,Cascais,Cascais e Estoril,Apartment,A,Duplex,True,3.0,True,2023.0,235.0,332.0,,,,,3.0,,,,212.0,,,4.0
460073.6,Lisboa,Sintra,Colares,Apartment,NC,3rd Floor,True,1.0,True,,39.0,,,,,,0.0,,,,39.0,,,1.0
279000.0,Braga,Barcelos,Barcelinhos,Apartment,NC,,,0.0,,2024.0,160.0,,,True,True,False,,3.0,1.0,New,185.0,,190.9,3.0
195000.0,Leiria,Leiria,Parceiros e Azoia,Apartment,A+,Ground Floor,True,1.0,True,2023.0,63.0,82.0,,,,,1.0,,,,63.0,,,1.0
159900.0,Leiria,Porto de Mós,Alvados e Alcaria,House,F,,,1.0,,1937.0,80.0,,,False,False,False,5.0,2.0,0.0,,80.0,3080.0,110.0,2.0
80000.0,Porto,Felgueiras,Revinhade,Land,NC,,False,0.0,False,,8000.0,,,,,,,,,,,,,0.0
12000.0,Leiria,Figueiró dos Vinhos,Aguda,House,NC,,,0.0,,1937.0,31.0,,,False,False,False,,1.0,0.0,,60.0,101.0,69.7,0.0
240000.0,Lisboa,Lisboa,Benfica,Apartment,C,3rd Floor,True,0.0,False,1966.0,64.0,,,,,,2.0,,,,64.0,,,1.0
13000.0,Braga,Barcelos,Alvelos,Land,NC,,False,0.0,False,,1360.0,,,,,,,,,,,,,0.0
2100000.0,Porto,Porto,Lordelo do Ouro e Massarelos,Apartment,NC,9th Floor,True,3.0,True,,449.0,449.0,,,,,4.0,,,,215.0,,,5.0
395000.0,Lisboa,Cascais,São Domingos de Rana,Apartment,C,2nd Floor,False,0.0,False,1983.0,107.0,,,,,,3.0,,,,95.0,,,2.0
32000.0,Bragança,Miranda do Douro,Miranda do Douro,Land,NC,,,0.0,,,260.0,,,False,False,False,,,0.0,,260.0,345.0,367.0,0.0
42400.0,Porto,Baião,Frende,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,1450.0,,0.0
745000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,A,,,1.0,,,136.0,,2024-07-30 10:53:25.777,False,True,True,,3.0,1.0,,116.0,,158.3,3.0
279000.0,Aveiro,Ílhavo,São Salvador,House,E,,,1.0,,2003.0,238.0,,2024-06-21 15:10:46.767,False,False,False,,3.0,1.0,,160.0,275.0,,3.0
330000.0,Setúbal,Setúbal,"Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",Apartment,D,Ground Floor,True,0.0,False,1989.0,103.0,,,,,,3.0,,,,103.0,,,1.0
169000.0,Porto,Trofa,Bougado (São Martinho e Santiago),Store,B-,,,0.0,,1998.0,203.0,,2024-05-31 17:11:21.543,False,False,False,,,2.0,,,,203.0,2.0
345000.0,Lisboa,Odivelas,Ramada e Caneças,Building,F,,,0.0,,2012.0,180.0,,,False,False,False,,,0.0,,180.0,356.0,,0.0
169000.0,Porto,Porto,Campanhã,Land,NC,,False,0.0,False,1990.0,1450.0,,,,,,0.0,,,,1450.0,,,0.0
580000.0,Setúbal,Almada,Charneca de Caparica e Sobreda,House,B,,False,2.0,True,2022.0,325.0,,,,,,4.0,,,,279.0,,,4.0
47500.0,Aveiro,Ovar,"Ovar, São João, Arada e São Vicente de Pereira Jusã",Land,NC,,False,0.0,False,,772.0,,,,,,,,,,,,,
295000.0,Lisboa,Alenquer,Alenquer (Santo Estêvão e Triana),House,D,,False,1.0,True,1999.0,270.0,208.0,,,,,3.0,,,,156.0,,,2.0
44900.0,Leiria,Porto de Mós,Alvados e Alcaria,Other - Residential,NC,,False,0.0,False,,1300.0,,,,,,,,,,,,,0.0
165000.0,Beja,Vidigueira,Vidigueira,House,F,,False,3.0,True,2020.0,1056.0,286.0,,,,,3.0,,,,286.0,,,1.0
240000.0,Braga,Guimarães,Creixomil,Apartment,D,3rd Floor,True,1.0,True,1976.0,127.0,,,,,,4.0,,,,126.0,,,2.0
32000.0,Bragança,Bragança,Quintela de Lampaças,House,NC,,,1.0,,1950.0,138.0,,,False,False,False,5.0,3.0,0.0,Needs renovation,120.0,136.0,,1.0
2150000.0,Lisboa,Cascais,Alcabideche,House,A+,,False,2.0,True,2023.0,363.0,,,,,,4.0,,,,473.0,,,5.0
135000.0,Coimbra,Coimbra,Eiras e São Paulo de Frades,Apartment,F,3rd Floor,False,0.0,False,1987.0,73.0,75.0,,,,,2.0,,,,73.0,,,1.0
900000.0,Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Building,D,,False,0.0,False,1964.0,600.0,,,,,,7.0,,,,980.0,,,10.0
320000.0,Aveiro,Aveiro,Esgueira,Apartment,A,2nd Floor,True,1.0,True,2023.0,105.0,,,,,,2.0,,,,84.0,,,2.0
250000.0,Lisboa,Amadora,Mina de Água,Apartment,E,,,0.0,,1977.0,85.0,,2024-10-21 16:00:34.813,False,False,False,,3.0,,,70.0,,,2.0
25000.0,Portalegre,Elvas,"Caia, São Pedro e Alcáçova",Store,NC,Ground Floor,False,0.0,False,,68.0,78.0,,,,,2.0,,,,68.0,,,1.0
163500.0,Coimbra,Coimbra,Santo António dos Olivais,Apartment,D,,,0.0,,1988.0,50.0,,2024-06-06 14:23:14.473,False,True,False,,2.0,,Good condition,55.0,50.0,55.86,1.0
585000.0,Aveiro,Arouca,Alvarenga,Other - Commercial,B-,,False,2.0,True,2007.0,1100.0,357.0,,,,,4.0,,,,236.0,,,5.0
245000.0,Santarém,Tomar,Madalena e Beselga,House,E,,False,0.0,False,1937.0,3240.0,561.0,,,,,5.0,,,,273.0,,,1.0
320000.0,Lisboa,Vila Franca de Xira,Alverca do Ribatejo e Sobralinho,Apartment,NC,1st Floor,True,1.0,True,,136.0,155.0,,,,,2.0,,,,95.0,,,2.0
235000.0,Setúbal,Santiago do Cacém,Ermidas-Sado,Building,NC,,False,3.0,True,1953.0,707.0,378.0,,,,,,,,,290.0,,,0.0
35000.0,Coimbra,Figueira da Foz,Maiorca,House,NC,,False,,True,1962.0,88.0,30.0,,,,,1.0,,,,30.0,,,1.0
54000.0,Braga,Póvoa de Lanhoso,São João de Rei,House,NC,,,0.0,,1987.0,90.0,,,False,False,False,,2.0,0.0,,174.0,4000.0,,1.0
141000.0,Setúbal,Seixal,"Seixal, Arrentela e Aldeia de Paio Pires",Apartment,NC,Ground Floor,False,0.0,False,1983.0,71.0,,,,,,2.0,,,,71.0,,,1.0
355000.0,Lisboa,Lisboa,São Domingos de Benfica,Apartment,C,6th Floor,True,0.0,False,1968.0,84.0,90.0,,,,,2.0,,,,80.0,,,1.0
65000.0,Leiria,Pombal,Santiago e São Simão de Litém e Albergaria dos Doze,House,NC,,False,3.0,True,1943.0,1020.0,285.0,,,,,3.0,,,,210.0,,,4.0
385000.0,Lisboa,Lisboa,Santa Maria Maior,Apartment,D,,,0.0,,2024.0,54.0,,,False,False,False,3.0,2.0,0.0,New,50.0,,,1.0
240000.0,Porto,Vila Nova de Gaia,Canelas,Apartment,NC,,,1.0,,,91.0,,,False,True,True,,2.0,0.0,,91.0,,108.5,2.0
360900.0,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,House,C,,,0.0,,1995.0,182.0,,,True,False,False,,4.0,1.0,Good condition,182.0,168.0,273.0,4.0
225000.0,Lisboa,Azambuja,Alcoentre,House,E,,False,3.0,True,2013.0,10582.0,,,,,,3.0,,,,76.0,,,2.0
79900.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",Store,B-,Ground Floor,False,0.0,False,1995.0,97.0,,,,,,0.0,,,,97.0,,,1.0
29000.0,Coimbra,Oliveira do Hospital,Penalva de Alva e São Sebastião da Feira,House,NC,,,0.0,,1935.0,157.0,,,False,False,False,4.0,2.0,0.0,,157.0,410.0,,0.0
300000.0,Aveiro,Vale de Cambra,"Vila Chã, Codal e Vila Cova de Perrinho",Land,NC,,False,0.0,False,,7114.0,,,,,,,,,,,,,0.0
72000.0,Aveiro,Águeda,Travassô e Óis da Ribeira,Other - Commercial,NC,,False,0.0,False,,1270.0,,,,,,0.0,,,,1270.0,,,0.0
385000.0,Lisboa,Loures,Santo António dos Cavaleiros e Frielas,Apartment,D,Ground Floor,True,2.0,True,2005.0,130.0,,,,,,3.0,,,,120.0,,,2.0
200000.0,Setúbal,Seixal,Corroios,Apartment,B-,2nd Floor,False,0.0,False,1998.0,76.0,,,,,,2.0,,,,76.0,,,1.0
519000.0,Lisboa,Lisboa,Avenidas Novas,Apartment,A,3rd Floor,True,1.0,True,,62.0,85.0,,,,,1.0,,,,47.0,,,1.0
380000.0,Lisboa,Oeiras,Porto Salvo,Apartment,NC,1st Floor,True,2.0,True,2023.0,125.0,,,,,,1.0,,,,65.0,,,2.0
78500.0,Setúbal,Seixal,Fernão Ferro,Land,NC,,,0.0,,2023.0,,,,False,False,False,,,0.0,,,322.0,,0.0
35500.0,Porto,Trofa,Coronado (São Romão e São Mamede),Land,NC,,False,0.0,False,,154.0,,,,,,,,,,,,,0.0
385000.0,Vila Real,Valpaços,Vilarandelo,House,B-,,False,3.0,True,2008.0,4345.0,345.0,,,,,4.0,,,,263.0,,,3.0
936000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,4th Floor,True,2.0,True,,152.0,,,,,,3.0,,,,152.0,,,4.0
193000.0,Porto,Póvoa de Varzim,"Aver-o-Mar, Amorim e Terroso",Land,NC,,False,0.0,False,2008.0,433.0,386.0,,,,,,,,,,,,0.0
365100.0,Porto,Porto,Bonfim,Apartment,A,6th Floor,True,1.0,True,,88.0,97.0,,,,,2.0,,,,88.0,,,3.0
330000.0,Porto,Vila Nova de Gaia,Vilar de Andorinho,Apartment,A,3rd Floor,True,1.0,True,,114.0,,,,,,3.0,,,,114.0,,,2.0
115000.0,Porto,Lousada,Figueiras e Covas,House,NC,,,0.0,,1951.0,145.0,,,False,False,False,,3.0,1.0,,145.0,5830.0,,1.0
45000.0,Santarém,Abrantes,Pego,House,NC,,False,0.0,False,1937.0,1105.0,,,,,,2.0,,,,125.0,,,0.0
1260000.0,Faro,Olhão,Pechão,Other - Residential,E,Ground Floor,False,3.0,True,2018.0,8000.0,,,,,,11.0,,,,,,,10.0
395000.0,Lisboa,Lisboa,Benfica,Apartment,D,5th Floor,True,0.0,False,1970.0,84.0,93.0,,,,,3.0,,,,76.0,,,2.0
35000.0,Castelo Branco,Covilhã,Peso e Vales do Rio,Land,NC,,,0.0,,,7060.0,,,False,False,False,,,0.0,Reasonable,,7060.0,,0.0
239000.0,Coimbra,Arganil,Côja e Barril de Alva,House,D,,False,2.0,True,2009.0,260.0,,,,,,4.0,,,,382.0,,,3.0
125000.0,Leiria,Alcobaça,Aljubarrota,Apartment,D,Basement Level,False,1.0,True,,69.0,,,,,,1.0,,,,69.0,,,1.0
1000000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,Building,NC,,False,0.0,False,1988.0,437.0,,,,,,0.0,,,,437.0,,,6.0
360000.0,Faro,Albufeira,Albufeira e Olhos de Água,House,E,,,0.0,,1989.0,190.0,,2024-06-17 14:04:06.907,False,False,False,,3.0,0.0,,90.0,99.0,190.0,3.0
29000.0,Leiria,Nazaré,Famalicão,Land,NC,,False,0.0,False,,4480.0,,,,,,0.0,,,,4480.0,,,0.0
50000.0,Castelo Branco,Covilhã,Covilhã e Canhoso,Apartment,F,,,0.0,,1987.0,72.0,,,False,False,False,3.0,2.0,1.0,,72.0,72.0,72.0,2.0
850000.0,Lisboa,Lisboa,Misericórdia,Building,D,,,0.0,,1951.0,265.0,,,False,False,False,13.0,5.0,0.0,,244.0,,,5.0
230000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,Apartment,NC,Ground Floor,True,0.0,False,,82.0,,,,,,2.0,,,,82.0,,,2.0
249000.0,Beja,Aljustrel,Aljustrel e Rio de Moinhos,House,F,,,0.0,,1950.0,91.0,,2024-04-22 13:38:10.153,False,False,False,6.0,2.0,0.0,Like new,91.0,266.0,130.0,1.0
215000.0,Setúbal,Almada,"Almada, Cova da Piedade, Pragal e Cacilhas",House,D,,False,0.0,False,1976.0,78.0,,,,,,3.0,,,,123.0,,,3.0
150000.0,Beja,Ourique,Garvão e Santa Luzia,Other - Residential,D,,,0.0,,,161.0,,,False,False,False,,2.0,1.0,,,80.0,,2.0
14000.0,Viana do Castelo,Arcos de Valdevez,"Arcos de Valdevez (Salvador), Vila Fonche e Parada",Store,B-,,,0.0,,,25.0,,,False,False,False,0.0,0.0,0.0,,,,25.0,0.0
295000.0,Ilha de Porto Santo,Porto Santo,Porto Santo,Land,NC,,,0.0,,,6540.0,,2024-06-19 15:46:44.027,False,False,False,,,0.0,,6540.0,6540.0,6540.0,0.0
243000.0,Setúbal,Seixal,Corroios,Apartment,D,3rd Floor,False,0.0,False,1979.0,204.0,120.0,,,,,4.0,,,,99.0,,,2.0
78000.0,Aveiro,Santa Maria da Feira,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Land,NC,,False,2.0,True,2023.0,444.0,,,,,,4.0,,,,255.0,,,3.0
56000.0,Leiria,Figueiró dos Vinhos,Aguda,House,NC,,False,2.0,True,1970.0,1200.0,,,,,,5.0,,,,140.0,,,0.0
350000.0,Braga,Terras de Bouro,Vilar da Veiga,House,E,,False,0.0,False,1951.0,835.0,,,,,,5.0,,,,210.0,,,2.0
425000.0,Aveiro,Espinho,Espinho,Apartment,NC,3rd Floor,True,1.0,True,,114.0,124.0,,,,,2.0,,,,104.0,,,2.0
35000.0,Santarém,Tomar,Olalhas,Land,NC,,,0.0,,,5440.0,,,False,False,False,,,0.0,,,5440.0,,0.0
545000.0,Lisboa,Lisboa,Areeiro,Apartment,E,3rd Floor,False,1.0,True,1953.0,0.0,140.0,,,,,3.0,,,,126.0,,,3.0
94000.0,Setúbal,Seixal,Fernão Ferro,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,313.0,,0.0
349000.0,Lisboa,Sintra,Queluz e Belas,Apartment,E,1st Floor,True,1.0,True,1995.0,150.0,,,,,,4.0,,,,149.0,,,3.0
525000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,1st Floor,True,2.0,True,,101.0,,,,,,2.0,,,,101.0,,,2.0
25000.0,Coimbra,Soure,Tapéus,Land,NC,,False,0.0,False,,990.0,,,,,,,,,,,,,0.0
2800.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,2nd Floor,True,0.0,False,1989.0,27.0,,,,,,0.0,,,,27.0,,,1.0
39900.0,Vila Real,Chaves,Vale de Anta,Land,NC,,,0.0,,,270.0,,,True,False,False,4.0,,2.0,,270.0,312.0,270.0,4.0
130000.0,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",Apartment,NC,2nd Floor,False,0.0,False,2008.0,82.0,82.0,,,,,2.0,,,,82.0,,,2.0
175000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Land,NC,,,0.0,,,955.0,,,False,False,False,,,0.0,,,955.0,,0.0
80000.0,Leiria,Caldas da Rainha,"Caldas da Rainha - Nossa Senhora do Pópulo, Coto e São Gregório",Land,NC,,False,0.0,False,1957.0,8690.0,8690.0,,,,,,,,,8690.0,,,0.0
2023000.0,Coimbra,Figueira da Foz,Buarcos e São Julião,House,C,,False,1.0,True,2006.0,232.0,368.0,,,,,4.0,,,,176.0,,,4.0
792000.0,Viana do Castelo,Viana do Castelo,Mazarefes e Vila Fria,House,A,,False,3.0,True,2021.0,2381.0,424.0,,,,,3.0,,,,326.0,,,4.0
375000.0,Porto,Vila do Conde,Vila do Conde,Apartment,B,,,0.0,,2019.0,131.0,,,True,True,True,4.0,3.0,0.0,Good condition,131.0,,316.0,2.0
4500.0,Faro,Albufeira,Albufeira e Olhos de Água,Apartment,NC,,,0.0,,1980.0,70.0,,,False,False,False,2.0,1.0,0.0,,70.0,235000.0,,1.0
64900.0,Coimbra,Soure,Soure,Industrial,NC,,False,0.0,False,,3274.0,,,,,,,,,,,,,0.0
1150000.0,Lisboa,Sintra,São João das Lampas e Terrugem,House,A,,False,2.0,True,,552.0,251.0,,,,,3.0,,,,250.0,,,4.0
60000.0,Évora,Portel,Amieira e Alqueva,Land,NC,,False,0.0,False,,18890.0,18890.0,,,,,,,,,18890.0,,,0.0
220000.0,Setúbal,Palmela,Pinhal Novo,Apartment,B-,3rd Floor,True,1.0,True,2022.0,53.0,53.0,,,,,1.0,,,,53.0,,,1.0
112500.0,Lisboa,Amadora,Mina de Água,Store,B-,,,0.0,,,133.0,,,False,False,False,,,0.0,,,,,0.0
365000.0,Faro,Vila Real de Santo António,Vila Nova de Cacela,House,B-,,,1.0,,2013.0,81.0,,2024-05-07 09:03:37.957,False,False,False,3.0,2.0,,,73.0,1200.0,81.0,2.0
780000.0,Viana do Castelo,Viana do Castelo,Carreço,House,A,,False,2.0,True,1998.0,572.0,230.0,,,,,4.0,,,,156.0,,,3.0
89000.0,Aveiro,Águeda,Aguada de Cima,Store,B-,,,1.0,,1997.0,119.0,,,False,False,True,,,1.0,Like new,119.0,119.0,119.0,1.0
88000.0,Lisboa,Sintra,Massamá e Monte Abraão,Store,F,Basement Level,False,0.0,False,1991.0,29.0,,,,,,,,,,29.0,,,0.0
195000.0,Faro,Silves,Armação de Pêra,Apartment,D,Ground Floor,True,1.0,True,1993.0,53.0,68.0,,,,,1.0,,,,53.0,,,1.0
1100000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Apartment,B,7th Floor,True,0.0,False,2022.0,345.0,225.0,,,,,4.0,,,,225.0,,,4.0
860000.0,Braga,Esposende,Apúlia e Fão,House,B,,False,2.0,True,1976.0,443.0,133.0,,,,,4.0,,,,118.0,,,5.0
4450000.0,Lisboa,Cascais,Carcavelos e Parede,House,B-,,,0.0,,2011.0,439.0,,,True,False,False,,4.0,1.0,,301.0,,,5.0
1725000.0,Lisboa,Oeiras,"Oeiras e São Julião da Barra, Paço de Arcos e Caxias",Apartment,A,2nd Floor,True,3.0,True,2019.0,2662.0,262.0,,,,,3.0,,,,127.0,,,3.0
320000.0,Lisboa,Sintra,Algueirão-Mem Martins,Apartment,C,,,0.0,,1982.0,132.0,,2024-10-11 15:20:31.793,False,True,False,5.0,4.0,0.0,,125.0,,148.0,2.0
22500.0,Évora,Portel,São Bartolomeu do Outeiro e Oriola,House,NC,,False,0.0,False,1934.0,143.0,,,,,,2.0,,,,80.0,,,0.0
180000.0,Lisboa,Lisboa,Penha de França,Apartment,D,,,0.0,,1949.0,38.0,,2024-10-17 16:53:58.583,False,False,False,1.0,1.0,0.0,Used,31.0,,,1.0
165000.0,Setúbal,Setúbal,Sado,Land,NC,,,0.0,,,6720.0,,,False,False,False,,,0.0,,,6720.0,,0.0
1300000.0,Santarém,Santarém,Abitureiras,House,B-,,,0.0,,2001.0,986.0,,,True,False,False,,7.0,1.0,,392.0,9940.0,786.0,7.0
27500.0,Guarda,Pinhel,Agregação das freguesias Sul de Pinhel,House,NC,,False,1.0,True,1949.0,256.0,60.0,,,,,2.0,,,,56.0,,,0.0
270000.0,Braga,Póvoa de Lanhoso,Lanhoso,House,NC,,False,1.0,True,1986.0,130.0,,,,,,7.0,,,,130.0,,,3.0
385000.0,Braga,Braga,São Victor,Apartment,B-,,,0.0,,2024.0,92.0,,2024-02-23 10:43:20.907,False,True,False,,2.0,0.0,,92.0,,94.65,2.0
655000.0,Faro,Loulé,Quarteira,Apartment,NC,Ground Floor,True,1.0,True,2023.0,91.0,,,,,,2.0,,,,91.0,,,0.0
570000.0,Setúbal,Palmela,Quinta do Anjo,House,B,,,0.0,,2019.0,154.0,,2024-01-02 10:56:14.073,False,False,False,,4.0,0.0,,139.0,1100.0,,3.0
333000.0,Setúbal,Alcochete,Alcochete,Apartment,A+,1st Floor,True,1.0,True,2023.0,59.0,88.0,,,,,1.0,,,,53.0,,,1.0
142500.0,Braga,Cabeceiras de Basto,Cavez,Farm,E,,,1.0,,1970.0,110.0,,,False,False,False,,2.0,0.0,Good condition,226.0,3672.0,226.65,1.0
355000.0,Leiria,Leiria,"Leiria, Pousos, Barreira e Cortes",House,D,,,1.0,,2010.0,167.0,,,False,False,False,,3.0,0.0,,167.0,,256.0,3.0
10000.0,Vila Real,Vila Real,Mouçós e Lamares,Land,NC,,False,0.0,False,,390.0,,,,,,,,,,,,,
35000.0,Castelo Branco,Castelo Branco,Escalos de Cima e Lousa,Land,NC,,,0.0,,,350.0,,,False,False,False,0.0,0.0,0.0,,350.0,350.0,228.0,0.0
40000.0,Vila Real,Santa Marta de Penaguião,Medrões,Land,NC,,False,3.0,True,1937.0,7002.0,,,,,,,,,,,,,0.0
435000.0,Porto,Paços de Ferreira,Sanfins Lamoso Codessos,House,NC,,,0.0,,2023.0,197.0,,,True,False,False,,3.0,0.0,,197.0,1079.0,312.0,3.0
160000.0,Viana do Castelo,Valença,"Valença, Cristelo Covo e Arão",House,D,,,0.0,,1981.0,87.0,,,True,False,False,,2.0,1.0,Good condition,87.0,830.0,,1.0
28500.0,Aveiro,Mealhada,Vacariça,Land,NC,,False,0.0,False,,900.0,,,,,,,,,,,,,0.0
195000.0,Braga,Braga,"Nogueira, Fraião e Lamaçães",Apartment,D,2nd Floor,True,1.0,True,1985.0,106.0,,,,,,2.0,,,,106.0,,,4.0
980000.0,Leiria,Caldas da Rainha,Caldas da Rainha - Santo Onofre e Serra do Bouro,Warehouse,NC,,True,3.0,True,,9000.0,,,,,,,,,,,,,0.0
175000.0,Setúbal,Setúbal,São Sebastião,Apartment,D,,,0.0,,1991.0,100.0,,,False,False,False,,2.0,0.0,,90.0,,,1.0
90000.0,Lisboa,Vila Franca de Xira,"Alhandra, São João dos Montes e Calhandriz",Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,444.0,,0.0
32500.0,Lisboa,Alenquer,Ventosa,Land,NC,,,0.0,,,180.0,,2023-07-21 19:42:11.487,False,False,False,,,0.0,,,703.0,365.0,0.0
480000.0,Lisboa,Lisboa,Campolide,Apartment,NC,,,1.0,,2024.0,76.0,,2024-02-16 17:35:36.220,False,True,True,2.0,1.0,0.0,,76.0,,,2.0
153000.0,Porto,Paredes,Gandra,Apartment,NC,3rd Floor,True,1.0,True,,44.0,54.0,,,,,1.0,,,,44.0,,,1.0
17500.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",Store,D,,,0.0,,1988.0,23.0,,,False,False,False,,,0.0,,23.0,,,0.0
278000.0,Lisboa,Sintra,Rio de Mouro,Apartment,C,Ground Floor,True,1.0,True,2021.0,89.0,,,,,,2.0,,,,89.0,,,1.0
290000.0,Lisboa,Vila Franca de Xira,"Alhandra, São João dos Montes e Calhandriz",House,F,,False,0.0,False,1988.0,115.0,,,,,,3.0,,,,115.0,,,2.0
75000.0,Santarém,Sardoal,Sardoal,Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,1245.0,,0.0
80000.0,Porto,Paredes,Paredes,Garage,NC,,False,0.0,False,,322.0,,,,,,,,,,322.0,,,0.0
130000.0,Braga,Vila Verde,Valdreu,House,F,,False,1.0,True,1957.0,423.0,,,,,,3.0,,,,284.0,,,4.0
265000.0,Faro,Portimão,Portimão,Apartment,C,3rd Floor,True,0.0,False,1999.0,136.0,,,,,,3.0,,,,124.0,,,2.0
9900.0,Castelo Branco,Castelo Branco,Salgueiro do Campo,Land,NC,,False,0.0,False,1982.0,17200.0,,,,,,,,,,,,,0.0
235000.0,Lisboa,Lisboa,São Vicente,Apartment,E,Basement Level,True,0.0,False,1956.0,0.0,0.0,,,,,0.0,,,,40.0,,,1.0
995000.0,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",Building,D,,,1.0,,1973.0,553.0,,,False,True,False,16.0,10.0,0.0,Used,544.0,,583.9,5.0
379900.0,Setúbal,Barreiro,"Alto do Seixalinho, Santo André e Verderena",Apartment,C,1st Floor,True,1.0,True,2013.0,365.0,195.0,,,,,3.0,,,,195.0,,,3.0
359000.0,Setúbal,Seixal,Fernão Ferro,House,A+,,False,1.0,True,2023.0,338.0,134.0,,,,,4.0,,,,168.0,,,3.0
16500.0,Aveiro,Águeda,Águeda e Borralha,Land,NC,,False,0.0,False,,3080.0,,,,,,,,,,,,,0.0
12500.0,Porto,Gondomar,Rio Tinto,Garage,NC,,,1.0,,,16.0,,2024-05-06 16:33:58.213,False,False,False,,,,,,,,
440000.0,Lisboa,Cascais,Carcavelos e Parede,Apartment,C,2nd Floor,True,1.0,True,2002.0,0.0,121.0,,,,,2.0,,,,90.0,,,1.0
280000.0,Coimbra,Lousã,Lousã e Vilarinho,Other - Commercial,NC,,,0.0,,,0.0,,,False,False,False,0.0,0.0,0.0,,,0.0,,0.0
85000.0,Castelo Branco,Fundão,"Fundão, Valverde, Donas, Aldeia de Joanes e Aldeia Nova do Cabo",Land,NC,,,0.0,,,,,2024-08-15 13:40:01.287,False,False,False,,,,,,29000.0,,
1750.0,Coimbra,Penela,Cumeeira,Land,NC,,False,0.0,False,,3570.0,,,,,,,,,,,,,0.0
298000.0,Lisboa,Lisboa,Santo António,Apartment,B-,5th Floor,True,0.0,False,1960.0,43.0,,,,,,1.0,,,,40.0,,,1.0
110000.0,Vila Real,Alijó,"Vale de Mendiz, Casal de Loivos e Vilarinho de Cotas",House,E,,False,0.0,False,1937.0,60.0,60.0,,,,,2.0,,,,60.0,,,0.0
1900000.0,Setúbal,Alcochete,Alcochete,Land,NC,,,0.0,,,16249.0,,,False,False,False,,0.0,0.0,,16249.0,16248.0,,0.0
37000.0,Lisboa,Azambuja,"Manique do Intendente, Vila Nova de São Pedro e Maçussa",Land,NC,,,0.0,,,,,,False,False,False,,,0.0,,,645.0,,0.0
4300000.0,Lisboa,Lisboa,Marvila,Office,NC,5th Floor,True,0.0,False,1976.0,851.0,851.0,,,,,,,,,851.0,,,4.0
520000.0,Porto,Porto,Ramalde,Apartment,B,1st Floor,True,2.0,True,,178.0,,,,,,3.0,,,,142.0,,,0.0
430000.0,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",House,B-,,,0.0,,2017.0,291.0,,2024-05-13 15:32:21.130,True,False,False,5.0,3.0,3.0,,223.0,293.0,,3.0
67900.0,Braga,Póvoa de Lanhoso,Vilela,Land,NC,,False,0.0,False,,2320.0,,,,,,,,,,,,,0.0
275000.0,Lisboa,Torres Vedras,Freiria,Warehouse,NC,,,1.0,,1964.0,545.0,,2024-08-26 15:15:03.763,False,False,False,8.0,3.0,1.0,Needs renovation,545.0,5160.0,545.0,2.0
29900.0,Braga,Póvoa de Lanhoso,São João de Rei,Land,NC,,,0.0,,,,,2024-08-19 17:58:32.787,False,False,False,,,0.0,,,2200.0,,0.0
420000.0,Porto,Vila Nova de Gaia,Canidelo,Apartment,NC,1st Floor,True,1.0,True,,96.0,,,,,,2.0,,,,96.0,,,2.0
125000.0,Leiria,Nazaré,Famalicão,House,E,,,0.0,,2003.0,60.0,,,True,False,False,,2.0,0.0,,124.0,202.0,,2.0
34000.0,Castelo Branco,Penamacor,Meimoa,House,E,,,0.0,,1993.0,112.0,,2024-02-28 14:04:25.887,False,False,False,4.0,3.0,,,112.0,53.0,112.88,1.0
